TERM,TERM_DESC,SUBJ,NUMB,class,CRN,INSTRUCTOR,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,P,N,OTHER,W,TOT_NON_W,atot,btot,ctot,dtot,ftot,tot,aprec,bprec,cprec,dprec,fprec
201301,Fall 2013,ACTG,211,ACTG211,10998,"Brandt, Peter M.",3,5,1,5,6,8,4,11,7,0,2,2,1,3,0,0,2,58,9,19,22,4,1,55,16.36363636,34.54545455,40,7.272727273,1.818181818
201301,Fall 2013,ACTG,211,ACTG211,10999,"Tomcal, Michael Paul",1,3,2,4,7,4,6,7,4,0,4,0,2,4,3,0,10,51,6,15,17,4,2,44,13.63636364,34.09090909,38.63636364,9.090909091,4.545454545
201301,Fall 2013,ACTG,211,ACTG211,11000,"Sneed, Joel Jerome",1,5,3,6,2,2,14,5,4,0,1,0,1,0,7,0,9,51,9,10,23,1,1,44,20.45454545,22.72727273,52.27272727,2.272727273,2.272727273
201301,Fall 2013,ACTG,211,ACTG211,11001,"Clement, Robin Paula",0,5,2,7,11,0,4,18,1,0,7,0,0,0,1,0,4,56,7,18,23,7,0,55,12.72727273,32.72727273,41.81818182,12.72727273,0
201301,Fall 2013,ACTG,211,ACTG211,11002,"Finch, Ashley Kathleen",1,7,4,2,9,4,4,14,2,0,3,2,1,1,0,1,5,55,12,15,20,5,1,53,22.64150943,28.30188679,37.73584906,9.433962264,1.886792453
201302,Winter 2014,ACTG,211,ACTG211,21434,"Tomcal, Michael Paul",3,6,0,3,8,1,9,6,3,0,7,0,1,1,1,0,11,49,9,12,18,7,1,47,19.14893617,25.53191489,38.29787234,14.89361702,2.127659574
201302,Winter 2014,ACTG,211,ACTG211,21435,"Tomcal, Michael Paul",2,8,1,5,7,1,4,6,0,0,2,0,2,0,5,0,11,43,11,13,10,2,2,38,28.94736842,34.21052632,26.31578947,5.263157895,5.263157895
201302,Winter 2014,ACTG,211,ACTG211,21436,"Brandt, Peter M.",0,0,4,6,7,2,10,9,8,0,1,0,2,0,6,0,5,55,4,15,27,1,2,49,8.163265306,30.6122449,55.10204082,2.040816327,4.081632653
201302,Winter 2014,ACTG,211,ACTG211,21437,"Brandt, Peter M.",2,4,3,4,8,6,4,7,6,0,2,4,0,2,4,0,4,56,9,18,17,6,0,50,18,36,34,12,0
201302,Winter 2014,ACTG,211,ACTG211,21438,"Darling, Bruce L.",1,6,0,1,9,4,5,16,5,0,0,0,2,4,3,0,4,56,7,14,26,0,2,49,14.28571429,28.57142857,53.06122449,0,4.081632653
201302,Winter 2014,ACTG,211,ACTG211,21439,"Darling, Bruce L.",1,3,0,1,9,2,5,21,4,0,0,0,1,6,3,0,6,56,4,12,30,0,1,47,8.510638298,25.53191489,63.82978723,0,2.127659574
201302,Winter 2014,ACTG,211,ACTG211,21440,"Finch, Ashley Kathleen",2,11,2,4,7,1,7,7,2,0,5,0,0,0,7,0,5,55,15,12,16,5,0,48,31.25,25,33.33333333,10.41666667,0
201303,Spring 2014,ACTG,211,ACTG211,32699,"Darling, Bruce L.",0,4,1,5,6,3,10,15,0,0,2,0,2,0,6,0,6,54,5,14,25,2,2,48,10.41666667,29.16666667,52.08333333,4.166666667,4.166666667
201303,Spring 2014,ACTG,211,ACTG211,32700,"Tomcal, Michael Paul",1,6,5,6,3,3,7,7,5,0,0,0,0,1,11,1,4,56,12,12,19,0,0,43,27.90697674,27.90697674,44.18604651,0,0
201303,Spring 2014,ACTG,211,ACTG211,32701,"Sneed, Joel Jerome",1,5,1,7,9,5,6,3,8,0,1,0,1,3,8,0,2,58,7,21,17,1,1,47,14.89361702,44.68085106,36.17021277,2.127659574,2.127659574
201303,Spring 2014,ACTG,211,ACTG211,32702,"Cutler, Joshua Derek",2,7,3,5,7,4,1,5,5,0,9,0,1,1,2,0,5,52,12,16,11,9,1,49,24.48979592,32.65306122,22.44897959,18.36734694,2.040816327
201303,Spring 2014,ACTG,211,ACTG211,32703,"Finch, Ashley Kathleen",1,12,4,3,9,6,2,7,4,0,0,0,3,0,7,0,2,58,17,18,13,0,3,51,33.33333333,35.29411765,25.49019608,0,5.882352941
201304,Summer 2014,ACTG,211,ACTG211,45654,"Darling, Bruce L.",0,3,0,4,11,3,6,22,4,0,0,0,2,0,0,0,4,55,3,18,32,0,2,55,5.454545455,32.72727273,58.18181818,0,3.636363636
201401,Fall 2014,ACTG,211,ACTG211,10165,"Punia, Paul Singh",0,2,4,9,5,5,6,6,5,0,2,0,0,1,4,0,11,49,6,19,17,2,0,44,13.63636364,43.18181818,38.63636364,4.545454545,0
201401,Fall 2014,ACTG,211,ACTG211,10166,"Nguyen, Thanh T.",0,5,5,5,6,3,5,3,7,0,0,4,1,1,2,0,13,47,10,14,15,4,1,44,22.72727273,31.81818182,34.09090909,9.090909091,2.272727273
201401,Fall 2014,ACTG,211,ACTG211,10167,"Brandt, Peter M.",7,7,0,3,10,0,6,6,0,0,4,0,0,3,9,0,6,55,14,13,12,4,0,43,32.55813953,30.23255814,27.90697674,9.302325581,0
201401,Fall 2014,ACTG,211,ACTG211,10168,"Brandt, Peter M.",9,4,0,4,7,0,9,7,1,0,1,0,4,1,6,0,10,53,13,11,17,1,4,46,28.26086957,23.91304348,36.95652174,2.173913043,8.695652174
201401,Fall 2014,ACTG,211,ACTG211,10169,"Guenther, David Alexander",2,2,4,6,7,4,3,4,5,0,2,0,2,0,5,1,13,47,8,17,12,2,2,41,19.51219512,41.46341463,29.26829268,4.87804878,4.87804878
201401,Fall 2014,ACTG,211,ACTG211,10170,"Clement, Robin Paula",0,11,1,6,10,7,4,4,1,0,2,0,1,2,8,0,6,57,12,23,9,2,1,47,25.53191489,48.93617021,19.14893617,4.255319149,2.127659574
201401,Fall 2014,ACTG,211,ACTG211,10171,"Tomcal, Michael Paul",3,3,0,1,9,3,7,6,4,0,0,0,2,2,2,0,18,42,6,13,17,0,2,38,15.78947368,34.21052632,44.73684211,0,5.263157895
201401,Fall 2014,ACTG,211,ACTG211,10172,"Sneed, Joel Jerome",0,4,3,7,5,14,4,4,3,0,0,0,4,4,2,0,6,54,7,26,11,0,4,48,14.58333333,54.16666667,22.91666667,0,8.333333333
201402,Winter 2015,ACTG,211,ACTG211,20073,"Tomcal, Michael Paul",1,1,3,2,5,0,4,8,4,0,6,0,0,1,2,0,23,37,5,7,16,6,0,34,14.70588235,20.58823529,47.05882353,17.64705882,0
201402,Winter 2015,ACTG,211,ACTG211,20074,"Punia, Paul Singh",0,2,5,4,10,6,9,4,7,0,0,0,2,4,2,0,5,55,7,20,20,0,2,49,14.28571429,40.81632653,40.81632653,0,4.081632653
201402,Winter 2015,ACTG,211,ACTG211,20075,"Darling, Bruce L.",0,3,0,5,4,4,6,16,1,0,0,0,0,10,6,0,5,55,3,13,23,0,0,39,7.692307692,33.33333333,58.97435897,0,0
201402,Winter 2015,ACTG,211,ACTG211,20076,"Nguyen, Thanh T.",0,3,4,13,3,3,7,5,1,2,0,0,0,3,9,0,9,53,7,19,13,2,0,41,17.07317073,46.34146341,31.70731707,4.87804878,0
201402,Winter 2015,ACTG,211,ACTG211,20077,"Darling, Bruce L.",0,2,2,4,8,3,7,17,2,0,0,0,0,4,4,0,6,53,4,15,26,0,0,45,8.888888889,33.33333333,57.77777778,0,0
201402,Winter 2015,ACTG,211,ACTG211,20078,"Perez, Rebeca",0,4,5,4,6,15,0,7,11,0,0,0,1,2,3,0,2,58,9,25,18,0,1,53,16.98113208,47.16981132,33.96226415,0,1.886792453
201402,Winter 2015,ACTG,211,ACTG211,20079,"Guenther, David Alexander",2,4,7,2,2,2,3,1,1,0,0,0,0,2,1,0,3,27,13,6,5,0,0,24,54.16666667,25,20.83333333,0,0
201402,Winter 2015,ACTG,211,ACTG211,26447,"Dolan, Shannon Marie",1,11,0,0,15,4,0,12,7,0,2,0,1,1,2,0,6,56,12,19,19,2,1,53,22.64150943,35.8490566,35.8490566,3.773584906,1.886792453
201403,Spring 2015,ACTG,211,ACTG211,30067,"Williams, Brian Matthew",3,4,2,10,5,12,5,4,6,0,0,1,1,1,2,0,4,56,9,27,15,1,1,53,16.98113208,50.94339623,28.30188679,1.886792453,1.886792453
201403,Spring 2015,ACTG,211,ACTG211,30068,"Dolan, Shannon Marie",4,7,0,2,9,0,5,8,3,0,3,0,3,0,2,0,3,46,11,11,16,3,3,44,25,25,36.36363636,6.818181818,6.818181818
201403,Spring 2015,ACTG,211,ACTG211,30069,"Dolan, Shannon Marie",6,2,0,1,14,0,2,10,0,0,1,0,2,0,6,0,8,44,8,15,12,1,2,38,21.05263158,39.47368421,31.57894737,2.631578947,5.263157895
201403,Spring 2015,ACTG,211,ACTG211,30070,"Darling, Bruce L.",0,4,0,7,6,0,6,8,4,0,0,0,1,4,3,0,7,43,4,13,18,0,1,36,11.11111111,36.11111111,50,0,2.777777778
201403,Spring 2015,ACTG,211,ACTG211,30071,"Darling, Bruce L.",0,3,0,5,7,0,4,14,7,0,0,0,1,9,1,0,9,51,3,12,25,0,1,41,7.317073171,29.26829268,60.97560976,0,2.43902439
201403,Spring 2015,ACTG,211,ACTG211,37312,"Henney, Michele Cecilia",0,5,4,2,7,0,7,5,1,0,5,0,4,2,6,1,5,49,9,9,13,5,4,40,22.5,22.5,32.5,12.5,10
201404,Summer 2015,ACTG,211,ACTG211,40126,"Tomcal, Michael Paul",1,0,2,2,4,2,2,4,1,0,3,0,0,0,2,1,21,24,3,8,7,3,0,21,14.28571429,38.0952381,33.33333333,14.28571429,0
201501,Fall 2015,ACTG,211,ACTG211,10077,"Guenther, David Alexander",3,7,0,6,7,7,0,5,6,0,1,0,3,1,7,0,8,53,10,20,11,1,3,45,22.22222222,44.44444444,24.44444444,2.222222222,6.666666667
201501,Fall 2015,ACTG,211,ACTG211,10078,"Dolan, Shannon Marie",2,10,0,0,17,0,2,14,5,0,5,0,0,0,4,0,1,59,12,17,21,5,0,55,21.81818182,30.90909091,38.18181818,9.090909091,0
201501,Fall 2015,ACTG,211,ACTG211,10079,"Dolan, Shannon Marie",1,10,1,3,18,0,1,9,5,0,1,0,2,1,3,0,5,55,12,21,15,1,2,51,23.52941176,41.17647059,29.41176471,1.960784314,3.921568627
201501,Fall 2015,ACTG,211,ACTG211,10080,"Krieg, Kimberly Susan",3,6,2,7,6,5,8,7,10,0,0,0,1,1,0,0,2,56,11,18,25,0,1,55,20,32.72727273,45.45454545,0,1.818181818
201501,Fall 2015,ACTG,211,ACTG211,10081,"Tomcal, Michael Paul",3,5,3,2,8,0,4,5,4,0,2,0,2,0,6,0,15,44,11,10,13,2,2,38,28.94736842,26.31578947,34.21052632,5.263157895,5.263157895
201501,Fall 2015,ACTG,211,ACTG211,10082,"Sneed, Joel Jerome",2,3,0,11,5,12,6,8,3,0,0,0,3,0,4,0,3,57,5,28,17,0,3,53,9.433962264,52.83018868,32.0754717,0,5.660377358
201501,Fall 2015,ACTG,211,ACTG211,10083,"Roth, Courtney Spear",1,5,2,10,7,7,7,12,5,0,0,0,0,2,2,0,1,60,8,24,24,0,0,56,14.28571429,42.85714286,42.85714286,0,0
201501,Fall 2015,ACTG,211,ACTG211,10084,"Brandt, Peter M.",1,2,4,4,4,12,8,7,8,0,1,0,0,1,4,0,4,56,7,20,23,1,0,51,13.7254902,39.21568627,45.09803922,1.960784314,0
201502,Winter 2016,ACTG,211,ACTG211,20161,"Dolan, Shannon Marie",2,6,3,2,14,2,2,12,1,0,3,0,4,0,4,0,5,55,11,18,15,3,4,51,21.56862745,35.29411765,29.41176471,5.882352941,7.843137255
201502,Winter 2016,ACTG,211,ACTG211,20162,"Matsunaga, Steven",1,4,2,4,5,0,0,2,2,0,2,0,0,0,2,0,0,24,7,9,4,2,0,22,31.81818182,40.90909091,18.18181818,9.090909091,0
201502,Winter 2016,ACTG,211,ACTG211,20163,"Tomcal, Michael Paul",5,3,1,1,3,6,4,3,9,0,8,0,2,1,5,2,7,53,9,10,16,8,2,45,20,22.22222222,35.55555556,17.77777778,4.444444444
201502,Winter 2016,ACTG,211,ACTG211,20164,"Kulikov, Kirill Alexandrovich",0,0,3,3,10,7,7,11,3,0,1,0,1,4,1,0,7,51,3,20,21,1,1,46,6.52173913,43.47826087,45.65217391,2.173913043,2.173913043
201502,Winter 2016,ACTG,211,ACTG211,20165,"Darling, Bruce L.",0,4,0,0,11,6,0,33,3,0,0,0,0,0,1,0,2,58,4,17,36,0,0,57,7.01754386,29.8245614,63.15789474,0,0
201502,Winter 2016,ACTG,211,ACTG211,20166,"Roth, Courtney Spear",2,8,1,2,3,3,4,6,6,0,0,0,1,0,0,0,3,36,11,8,16,0,1,36,30.55555556,22.22222222,44.44444444,0,2.777777778
201502,Winter 2016,ACTG,211,ACTG211,20167,"Darling, Bruce L.",1,2,1,1,4,5,3,33,3,0,0,0,0,6,1,0,0,60,4,10,39,0,0,53,7.547169811,18.86792453,73.58490566,0,0
201502,Winter 2016,ACTG,211,ACTG211,20168,"Brandt, Peter M.",4,7,0,4,9,0,6,10,0,3,3,1,2,1,4,0,5,54,11,13,16,7,2,49,22.44897959,26.53061224,32.65306122,14.28571429,4.081632653
201502,Winter 2016,ACTG,211,ACTG211,27416,"Krieg, Kimberly Susan",0,2,2,4,7,1,1,4,6,0,1,0,0,1,0,1,2,30,4,12,11,1,0,28,14.28571429,42.85714286,39.28571429,3.571428571,0
201503,Spring 2016,ACTG,211,ACTG211,30085,"Darling, Bruce L.",0,1,2,0,6,0,4,18,0,0,0,0,0,3,2,0,3,36,3,6,22,0,0,31,9.677419355,19.35483871,70.96774194,0,0
201503,Spring 2016,ACTG,211,ACTG211,30086,"Dolan, Shannon Marie",0,11,0,0,9,1,0,8,3,0,4,0,4,2,6,0,5,48,11,10,11,4,4,40,27.5,25,27.5,10,10
201503,Spring 2016,ACTG,211,ACTG211,30087,"Dolan, Shannon Marie",2,8,2,0,9,2,0,6,2,0,8,0,2,2,5,0,9,48,12,11,8,8,2,41,29.26829268,26.82926829,19.51219512,19.51219512,4.87804878
201503,Spring 2016,ACTG,211,ACTG211,30088,"Dolan, Shannon Marie",3,8,2,0,9,4,0,13,2,0,3,0,7,0,7,0,2,58,13,13,15,3,7,51,25.49019608,25.49019608,29.41176471,5.882352941,13.7254902
201503,Spring 2016,ACTG,211,ACTG211,30089,"Sneed, Joel Jerome",2,3,4,6,6,4,6,6,6,0,3,0,2,0,2,0,2,50,9,16,18,3,2,48,18.75,33.33333333,37.5,6.25,4.166666667
201504,Summer 2016,ACTG,211,ACTG211,40081,"Sneed, Joel Jerome",1,6,2,7,7,5,3,6,0,0,0,0,3,1,2,0,4,43,9,19,9,0,3,40,22.5,47.5,22.5,0,7.5
201301,Fall 2013,ACTG,213,ACTG213,11003,"Sneed, Joel Jerome",5,10,11,15,23,19,8,17,10,0,4,0,4,7,4,0,10,137,26,57,35,4,4,126,20.63492063,45.23809524,27.77777778,3.174603175,3.174603175
201302,Winter 2014,ACTG,213,ACTG213,21441,"Sneed, Joel Jerome",3,19,19,39,65,20,44,33,14,0,4,0,4,1,6,0,7,271,41,124,91,4,4,264,15.53030303,46.96969697,34.46969697,1.515151515,1.515151515
201302,Winter 2014,ACTG,213,ACTG213,21442,"Johnson, Nicole Bastian",1,6,9,7,8,6,5,7,3,0,0,0,0,2,3,0,3,57,16,21,15,0,0,52,30.76923077,40.38461538,28.84615385,0,0
201303,Spring 2014,ACTG,213,ACTG213,32704,"Sneed, Joel Jerome",4,17,17,31,45,29,34,20,15,0,2,0,1,1,5,0,5,221,38,105,69,2,1,215,17.6744186,48.8372093,32.09302326,0.930232558,0.465116279
201303,Spring 2014,ACTG,213,ACTG213,32705,"Johnson, Nicole Bastian",0,6,6,6,12,8,4,4,4,0,1,0,2,4,2,0,1,59,12,26,12,1,2,53,22.64150943,49.05660377,22.64150943,1.886792453,3.773584906
201303,Spring 2014,ACTG,213,ACTG213,39121,"Johnson, Nicole Bastian",0,7,11,9,7,10,4,4,5,0,1,0,1,1,0,0,1,60,18,26,13,1,1,59,30.50847458,44.06779661,22.03389831,1.694915254,1.694915254
201304,Summer 2014,ACTG,213,ACTG213,45655,"Sneed, Joel Jerome",1,3,3,3,10,8,2,11,1,0,0,0,2,0,0,0,8,44,7,21,14,0,2,44,15.90909091,47.72727273,31.81818182,0,4.545454545
201401,Fall 2014,ACTG,213,ACTG213,10173,"Sneed, Joel Jerome",3,12,15,34,23,5,11,14,4,0,1,0,5,5,9,0,15,141,30,62,29,1,5,127,23.62204724,48.81889764,22.83464567,0.787401575,3.937007874
201402,Winter 2015,ACTG,213,ACTG213,20080,"Johnson, Nicole Bastian",3,38,29,38,37,40,23,20,18,0,5,1,7,6,9,0,5,274,70,115,61,6,7,259,27.02702703,44.4015444,23.55212355,2.316602317,2.702702703
